,folder,pdb_file,mol2_file,surflex_score,Ki(nM),IC50(nM),Kd(nM),unique_id,pKi,pIC50,pKd,pK,max_tanimoto_schrodinger,max_tanimoto_merck,max_tanimoto_validation,max_tanimoto_fep_benchmark
6183,3QCF_NXY,3QCF.pdb,3QCF-results_50355650.mol2,8.0926,,4000,,3QCF_NXY_3QCF-results_50355650,,[5.3979400086720375],,5.3979400086720375,0.2391304347826087,0.1824817518248175,0.2774193548387096,0.2391304347826087
6184,3QCF_NXY,3QCF.pdb,3QCF-results_50355652.mol2,7.2595,,5800,,3QCF_NXY_3QCF-results_50355652,,[5.236572006437063],,5.236572006437063,0.2666666666666666,0.1932773109243697,0.2432432432432432,0.2666666666666666
6185,3QCF_NXY,3QCF.pdb,3QCF-results_50355653.mol2,5.237,,80000,,3QCF_NXY_3QCF-results_50355653,,[4.096910013008056],,4.096910013008056,0.2522522522522522,0.1929824561403508,0.25,0.2738095238095238
6186,1UY6_PU3,1UY6.pdb,1UY6-results_50165270.mol2,10.4279,,10500,,1UY6_PU3_1UY6-results_50165270,,[4.978810700930062],,4.978810700930062,0.2101910828025477,0.2,0.2291666666666666,0.2101910828025477
6187,1UY6_PU3,1UY6.pdb,1UY6-results_50165283.mol2,10.5686,,28700,,1UY6_PU3_1UY6-results_50165283,,[4.542118103266008],,4.542118103266008,0.2360248447204969,0.2068965517241379,0.2123287671232876,0.2360248447204969
6188,1UY6_PU3,1UY6.pdb,1UY6-results_50165297.mol2,9.8951,,14700,,1UY6_PU3_1UY6-results_50165297,,[4.8326826652518236],,4.832682665251824,0.2207792207792207,0.2093023255813953,0.2237762237762237,0.2207792207792207
6189,4B7K_OGA,4B7K.pdb,4B7K-results_26106.mol2,9.784,1200000,,,4B7K_OGA_4B7K-results_26106,[2.9208187539523753],,,2.920818753952376,0.1684210526315789,0.0696202531645569,0.1587301587301587,0.1684210526315789
6190,2OI0_283,2OI0.pdb,2OI0-results_26542.mol2,5.8763,13,,,2OI0_283_2OI0-results_26542,[7.886056647693163],,,7.886056647693163,0.181159420289855,0.1653543307086614,0.1743119266055046,0.184931506849315
6191,2OI0_283,2OI0.pdb,2OI0-results_26543.mol2,6.9648,28,,,2OI0_283_2OI0-results_26543,[7.552841968657781],,,7.552841968657781,0.19375,0.1679389312977099,0.1666666666666666,0.19375
6192,2OI0_283,2OI0.pdb,2OI0-results_26544.mol2,7.022,33,,,2OI0_283_2OI0-results_26544,[7.481486060122112],,,7.481486060122112,0.19375,0.1679389312977099,0.1666666666666666,0.19375
6193,2OI0_283,2OI0.pdb,2OI0-results_26545.mol2,6.7151,55,,,2OI0_283_2OI0-results_26545,[7.259637310505756],,,7.259637310505756,0.2013888888888889,0.1617647058823529,0.1736111111111111,0.2013888888888889
6194,2OI0_283,2OI0.pdb,2OI0-results_26546.mol2,7.1962,530,,,2OI0_283_2OI0-results_26546,[6.275724130399211],,,6.275724130399211,0.1987577639751552,0.141025641025641,0.2027972027972027,0.1987577639751552
6195,2OI0_283,2OI0.pdb,2OI0-results_26547.mol2,8.4604,3400,,,2OI0_283_2OI0-results_26547,[5.468521082957745],,,5.468521082957745,0.1746987951807229,0.155,0.2339181286549707,0.1746987951807229
6196,2OI0_283,2OI0.pdb,2OI0-results_26548.mol2,6.4157,11,,,2OI0_283_2OI0-results_26548,[7.958607314841775],,,7.958607314841775,0.1985294117647058,0.1702127659574468,0.219047619047619,0.1985294117647058
6197,2OI0_283,2OI0.pdb,2OI0-results_26549.mol2,8.0133,5,,,2OI0_283_2OI0-results_26549,[8.301029995663981],,,8.301029995663981,0.2086330935251798,0.1724137931034483,0.209090909090909,0.2086330935251798
6198,2OI0_283,2OI0.pdb,2OI0-results_26550.mol2,8.4784,10,,,2OI0_283_2OI0-results_26550,[8.0],,,8.0,0.2016129032258064,0.1574803149606299,0.2100840336134453,0.2016129032258064
6199,2OI0_283,2OI0.pdb,2OI0-results_26551.mol2,6.849,56,,,2OI0_283_2OI0-results_26551,[7.251811972993799],,,7.251811972993799,0.1901408450704225,0.1652892561983471,0.2105263157894736,0.1901408450704225
6200,2OI0_283,2OI0.pdb,2OI0-results_26552.mol2,7.3903,27,,,2OI0_283_2OI0-results_26552,[7.568636235841013],,,7.568636235841013,0.1875,0.1721311475409836,0.2017543859649122,0.1875
6201,2UZE_C95,2UZE.pdb,2UZE-results_17141.mol2,6.3394,,180,,2UZE_C95_2UZE-results_17141,,[6.7447274948966935],,6.7447274948966935,0.1973684210526315,0.1948051948051948,0.2391304347826087,0.2520325203252032
6202,2UZE_C95,2UZE.pdb,2UZE-results_17142.mol2,4.3868,,19000,,2UZE_C95_2UZE-results_17142,,[4.721246399047171],,4.721246399047171,0.1678321678321678,0.1811023622047244,0.1875,0.2
6203,2UZE_C95,2UZE.pdb,2UZE-results_17143.mol2,6.6908,,47000,,2UZE_C95_2UZE-results_17143,,[4.327902142064283],,4.327902142064283,0.1895424836601307,0.2,0.2222222222222222,0.2153846153846154
6204,2UZE_C95,2UZE.pdb,2UZE-results_17144.mol2,6.7753,,120,,2UZE_C95_2UZE-results_17144,,[6.920818753952375],,6.920818753952375,0.2179487179487179,0.2129032258064516,0.2670807453416149,0.2671755725190839
6205,2UZE_C95,2UZE.pdb,2UZE-results_17145.mol2,7.1237,,570,,2UZE_C95_2UZE-results_17145,,[6.2441251443275085],,6.2441251443275085,0.2011834319526627,0.2023809523809523,0.2111111111111111,0.25
6206,2UZE_C95,2UZE.pdb,2UZE-results_17147.mol2,6.8953,,150000,,2UZE_C95_2UZE-results_17147,,[3.8239087409443187],,3.823908740944319,0.2085561497326203,0.2261904761904762,0.2470588235294117,0.2352941176470588
6207,2UZE_C95,2UZE.pdb,2UZE-results_17148.mol2,6.1588,,9300,,2UZE_C95_2UZE-results_17148,,[5.031517051446065],,5.031517051446065,0.1866666666666666,0.238095238095238,0.2622950819672131,0.238095238095238
6208,2UZE_C95,2UZE.pdb,2UZE-results_17149.mol2,5.4752,,610,,2UZE_C95_2UZE-results_17149,,[6.214670164989233],,6.214670164989233,0.1719745222929936,0.2048192771084337,0.2147239263803681,0.217391304347826
6209,2UZE_C95,2UZE.pdb,2UZE-results_17150.mol2,5.7389,,570,,2UZE_C95_2UZE-results_17150,,[6.2441251443275085],,6.2441251443275085,0.1605839416058394,0.2,0.1972789115646258,0.218978102189781
6210,2UZE_C95,2UZE.pdb,2UZE-results_17151.mol2,5.0477,,30,,2UZE_C95_2UZE-results_17151,,[7.522878745280337],,7.522878745280337,0.1987179487179487,0.2,0.2446043165467626,0.2580645161290322
6211,2UZE_C95,2UZE.pdb,2UZE-results_17152.mol2,6.107,,27000,,2UZE_C95_2UZE-results_17152,,[4.568636235841013],,4.568636235841013,0.2066666666666666,0.2,0.2462686567164179,0.2605042016806723
6212,3IL5_B82,3IL5.pdb,3IL5-results_23570.mol2,6.6471,,1600,,3IL5_B82_3IL5-results_23570,,[5.795880017344075],,5.795880017344075,0.26,0.213235294117647,0.2331288343558282,0.26
6213,3IL5_B82,3IL5.pdb,3IL5-results_23572.mol2,7.4379,,1600,,3IL5_B82_3IL5-results_23572,,[5.795880017344075],,5.795880017344075,0.2891566265060241,0.2446043165467626,0.3086419753086419,0.2891566265060241
6214,3IL5_B82,3IL5.pdb,3IL5-results_23573.mol2,5.4914,,160000;159956,,3IL5_B82_3IL5-results_23573,,"[3.795880017344075, 3.79599946475137]",,3.7959397410477225,0.2483660130718954,0.1928571428571428,0.2228915662650602,0.2483660130718954
6215,3IL5_B82,3IL5.pdb,3IL5-results_23574.mol2,7.297,,11400;11403,,3IL5_B82_3IL5-results_23574,,"[4.943095148663527, 4.942980875677233]",,4.94303801217038,0.2467532467532467,0.2377622377622377,0.2289156626506024,0.2516129032258064
6216,3IL5_B82,3IL5.pdb,3IL5-results_23575.mol2,6.5869,,8400;8395,,3IL5_B82_3IL5-results_23575,,"[5.075720713938118, 5.075979299525932]",,5.075850006732026,0.2434210526315789,0.213235294117647,0.2331288343558282,0.2434210526315789
6217,3IL5_B82,3IL5.pdb,3IL5-results_23576.mol2,7.1614,,2200;2198,,3IL5_B82_3IL5-results_23576,,"[5.657577319177793, 5.657972311912528]",,5.65777481554516,0.2408376963350785,0.2166666666666666,0.2546583850931677,0.2443181818181818
6218,3IL5_B82,3IL5.pdb,3IL5-results_23577.mol2,7.35,,6100;6095,,3IL5_B82_3IL5-results_23577,,"[5.214670164989233, 5.215026290045599]",,5.214848227517416,0.3058823529411765,0.2315270935960591,0.2967032967032967,0.3066666666666666
6219,3IL5_B82,3IL5.pdb,3IL5-results_23578.mol2,7.7978,,2100;2099,,3IL5_B82_3IL5-results_23578,,"[5.6777807052660805, 5.677987561417599]",,5.67788413334184,0.264367816091954,0.1855203619909502,0.2412060301507537,0.2694610778443114
6220,3IL5_B82,3IL5.pdb,3IL5-results_23581.mol2,7.4907,,1100,,3IL5_B82_3IL5-results_23581,,[5.958607314841775],,5.958607314841775,0.3289473684210526,0.2365591397849462,0.3263888888888889,0.3333333333333333
6221,3IL5_B82,3IL5.pdb,3IL5-results_23586.mol2,7.8317,,62,,3IL5_B82_3IL5-results_23586,,[7.2076083105017466],,7.207608310501746,0.3175675675675675,0.2406417112299465,0.3402777777777778,0.3285714285714285
6222,1H1P_CMG,1H1P.pdb,1H1P-results_5462.mol2,7.2255,,48000,,1H1P_CMG_1H1P-results_5462,,[4.318758762624412],,4.318758762624412,0.2564102564102564,0.1139240506329113,0.1472868217054263,0.2564102564102564
6223,1H1P_CMG,1H1P.pdb,1H1P-results_5463.mol2,5.9286,,49000,,1H1P_CMG_1H1P-results_5463,,[4.309803919971486],,4.309803919971486,0.248,0.1180124223602484,0.1603053435114503,0.248
6224,1H1P_CMG,1H1P.pdb,1H1P-results_5467.mol2,6.1593,,42000,,1H1P_CMG_1H1P-results_5467,,[4.376750709602099],,4.376750709602099,0.2608695652173913,0.1443298969072164,0.1386138613861386,0.2608695652173913
6225,1H1P_CMG,1H1P.pdb,1H1P-results_5468.mol2,6.6383,,15000,,1H1P_CMG_1H1P-results_5468,,[4.823908740944319],,4.823908740944319,0.2521008403361344,0.116504854368932,0.135593220338983,0.2521008403361344
6226,1H1P_CMG,1H1P.pdb,1H1P-results_5469.mol2,6.1618,,26000,,1H1P_CMG_1H1P-results_5469,,[4.585026652029182],,4.585026652029182,0.2521008403361344,0.1386138613861386,0.1333333333333333,0.2521008403361344
6227,1H1P_CMG,1H1P.pdb,1H1P-results_5473.mol2,6.6045,,47000,,1H1P_CMG_1H1P-results_5473,,[4.327902142064283],,4.327902142064283,0.24,0.108433734939759,0.1328125,0.24
6228,1H1P_CMG,1H1P.pdb,1H1P-results_5483.mol2,7.6142,,21000,,1H1P_CMG_1H1P-results_5483,,[4.6777807052660805],,4.6777807052660805,0.5,0.1612903225806451,0.1865671641791045,0.5
6229,1H1P_CMG,1H1P.pdb,1H1P-results_5485.mol2,7.7869,12000.0,17000,,1H1P_CMG_1H1P-results_5485,[4.920818753952375],[4.769551078621726],,4.920818753952375,0.5533980582524272,0.15625,0.2164179104477611,0.5533980582524272
6230,1H1P_CMG,1H1P.pdb,1H1P-results_5490.mol2,7.9358,,44000,,1H1P_CMG_1H1P-results_5490,,[4.356547323513812],,4.356547323513812,0.4260869565217391,0.1515151515151515,0.2459016393442623,0.4260869565217391
6231,1H1P_CMG,1H1P.pdb,1H1P-results_5522.mol2,8.5243,,5000,,1H1P_CMG_1H1P-results_5522,,[5.301029995663981],,5.301029995663981,0.63,0.1353383458646616,0.2183098591549295,0.63
6232,2WWJ_Y28,2WWJ.pdb,2WWJ-results_50306579.mol2,12.3347,,10000,,2WWJ_Y28_2WWJ-results_50306579,,[5.0],,5.0,0.2592592592592592,0.2093023255813953,0.2452830188679245,0.2592592592592592
6233,2WWJ_Y28,2WWJ.pdb,2WWJ-results_50306580.mol2,11.0054,,12000,,2WWJ_Y28_2WWJ-results_50306580,,[4.920818753952375],,4.920818753952375,0.2679738562091503,0.186335403726708,0.2214285714285714,0.2679738562091503
6234,2WWJ_Y28,2WWJ.pdb,2WWJ-results_50306581.mol2,11.1841,,13000,,2WWJ_Y28_2WWJ-results_50306581,,[4.886056647693163],,4.886056647693163,0.2407407407407407,0.2408759124087591,0.2662721893491124,0.2408759124087591
6235,2WWJ_Y28,2WWJ.pdb,2WWJ-results_50306582.mol2,12.4348,,13000,,2WWJ_Y28_2WWJ-results_50306582,,[4.886056647693163],,4.886056647693163,0.21875,0.2159090909090909,0.2602040816326531,0.2515337423312883
6236,2WWJ_Y28,2WWJ.pdb,2WWJ-results_50306583.mol2,11.5984,,14000,,2WWJ_Y28_2WWJ-results_50306583,,[4.853871964321762],,4.853871964321762,0.2694610778443114,0.1984732824427481,0.2564102564102564,0.2694610778443114
6237,2WWJ_Y28,2WWJ.pdb,2WWJ-results_50306584.mol2,11.3733,,17000,,2WWJ_Y28_2WWJ-results_50306584,,[4.769551078621726],,4.769551078621726,0.2483660130718954,0.2,0.2256097560975609,0.2483660130718954
6238,2WWJ_Y28,2WWJ.pdb,2WWJ-results_50306585.mol2,11.4903,,20000,,2WWJ_Y28_2WWJ-results_50306585,,[4.698970004336019],,4.698970004336019,0.3197278911564626,0.2108433734939759,0.26,0.3197278911564626
6239,2WWJ_Y28,2WWJ.pdb,2WWJ-results_50306586.mol2,12.2306,,33000,,2WWJ_Y28_2WWJ-results_50306586,,[4.481486060122113],,4.481486060122113,0.3684210526315789,0.2047244094488189,0.3061224489795918,0.3684210526315789
6240,2XEY_YVQ,2XEY.pdb,2XEY-results_50321650.mol2,4.5509,,2000;501187234,,2XEY_YVQ_2XEY-results_50321650,,"[5.698970004336019, 0.29999999967701974]",,2.99948500200652,0.1768707482993197,0.2534246575342466,0.3007518796992481,0.2534246575342466
6241,2XEY_YVQ,2XEY.pdb,2XEY-results_50321651.mol2,5.6865,,39000;25703958,,2XEY_YVQ_2XEY-results_50321651,,"[4.4089353929735005, 1.5899999970886245]",,2.9994676950310626,0.1768707482993197,0.2534246575342466,0.3007518796992481,0.2534246575342466
6242,2XEY_YVQ,2XEY.pdb,2XEY-results_50321655.mol2,5.005,,6500;154881662,,2XEY_YVQ_2XEY-results_50321655,,"[5.187086643357144, 0.8099999996950553]",,2.9985433215261,0.2091503267973856,0.2287581699346405,0.2551724137931034,0.2287581699346405
6243,2XEY_YVQ,2XEY.pdb,2XEY-results_50321657.mol2,4.8393,,52000;19054607,,2XEY_YVQ_2XEY-results_50321657,,"[4.2839966563652006, 1.720000004094201]",,3.001998330229701,0.3333333333333333,0.2714285714285714,0.3,0.4018691588785046
6244,2XEY_YVQ,2XEY.pdb,2XEY-results_50321664.mol2,4.4269,,139000;7244360,,2XEY_YVQ_2XEY-results_50321664,,"[3.856985199745905, 2.139999976065226]",,2.9984925879055657,0.3333333333333333,0.2967741935483871,0.3,0.3333333333333333
6245,2XEY_YVQ,2XEY.pdb,2XEY-results_50321673.mol2,3.6999,,26000;38904514,,2XEY_YVQ_2XEY-results_50321673,,"[4.585026652029182, 1.410000005575159]",,2.9975133288021705,0.1971830985915492,0.2517482517482518,0.2781954887218045,0.2517482517482518
6246,2XEY_YVQ,2XEY.pdb,2XEY-results_50321674.mol2,3.749,,96000;10471285,,2XEY_YVQ_2XEY-results_50321674,,"[4.017728766960432, 1.9800000199290155]",,2.998864393444724,0.1768707482993197,0.2534246575342466,0.2720588235294117,0.2534246575342466
6247,2XEY_YVQ,2XEY.pdb,2XEY-results_50321676.mol2,5.3214,,25000;39810717,,2XEY_YVQ_2XEY-results_50321676,,"[4.6020599913279625, 1.4000000006038094]",,3.0010299959658857,0.217391304347826,0.1917808219178082,0.3043478260869565,0.2807017543859649
6248,2XEY_YVQ,2XEY.pdb,2XEY-results_50321677.mol2,5.996,,17000;58884366,,2XEY_YVQ_2XEY-results_50321677,,"[4.769551078621726, 1.2299999965745712]",,2.9997755375981487,0.2352941176470588,0.2612612612612612,0.3023255813953488,0.2807017543859649
6249,2XEY_YVQ,2XEY.pdb,2XEY-results_50321679.mol2,4.7115,,15000;66069345,,2XEY_YVQ_2XEY-results_50321679,,"[4.823908740944319, 1.1799999986903305]",,3.0019543698173248,0.1971830985915492,0.2517482517482518,0.3076923076923077,0.2517482517482518
6250,2XEY_YVQ,2XEY.pdb,2XEY-results_50321680.mol2,5.0408,,28000;35481339,,2XEY_YVQ_2XEY-results_50321680,,"[4.552841968657781, 1.4499999990618901]",,3.001420983859836,0.2302158273381295,0.2482758620689655,0.3153846153846154,0.2482758620689655
6251,2XEY_YVQ,2XEY.pdb,2XEY-results_50321681.mol2,4.242,,3500;288403150,,2XEY_YVQ_2XEY-results_50321681,,"[5.455931955649724, 0.5400000004708227]",,2.997965978060273,0.2068965517241379,0.2450331125827814,0.3059701492537313,0.2450331125827814
6252,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28421.mol2,10.766,,7,,3DZ7_O8M_3DZ7-results_28421,,[8.154901959985743],,8.154901959985743,0.1058823529411764,0.1205673758865248,0.1358695652173913,0.1625
6253,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28428.mol2,9.8033,,5,,3DZ7_O8M_3DZ7-results_28428,,[8.301029995663981],,8.301029995663981,0.1073446327683615,0.1191709844559585,0.1302083333333333,0.1547619047619047
6254,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28429.mol2,8.2746,,15,,3DZ7_O8M_3DZ7-results_28429,,[7.823908740944319],,7.823908740944319,0.1055555555555555,0.1189189189189189,0.1282051282051282,0.1453488372093023
6255,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28432.mol2,10.1331,,400,,3DZ7_O8M_3DZ7-results_28432,,[6.3979400086720375],,6.3979400086720375,0.1133333333333333,0.1270718232044199,0.144927536231884,0.1604938271604938
6256,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28433.mol2,9.846,,4000,,3DZ7_O8M_3DZ7-results_28433,,[5.3979400086720375],,5.3979400086720375,0.1111111111111111,0.1311475409836065,0.1338028169014084,0.1506024096385542
6257,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28435.mol2,9.9606,,7000,,3DZ7_O8M_3DZ7-results_28435,,[5.154901959985743],,5.154901959985743,0.1005917159763313,0.1222222222222222,0.1304347826086956,0.15527950310559
6258,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28436.mol2,9.8112,,170,,3DZ7_O8M_3DZ7-results_28436,,[6.769551078621726],,6.769551078621726,0.125,0.1366120218579235,0.1272727272727272,0.1566265060240964
6259,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28438.mol2,10.4769,,31000,,3DZ7_O8M_3DZ7-results_28438,,[4.508638306165727],,4.508638306165727,0.1283783783783783,0.1208791208791208,0.1292517006802721,0.1604938271604938
6260,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28443.mol2,9.1742,,88000,,3DZ7_O8M_3DZ7-results_28443,,[4.055517327849831],,4.055517327849831,0.1017964071856287,0.1240875912408759,0.1263736263736263,0.1666666666666666
6261,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28448.mol2,10.8491,,70000,,3DZ7_O8M_3DZ7-results_28448,,[4.154901959985743],,4.154901959985743,0.1058823529411764,0.1205673758865248,0.1236559139784946,0.1625
6262,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28449.mol2,10.4146,,420000,,3DZ7_O8M_3DZ7-results_28449,,[3.3767507096020997],,3.3767507096021,0.1040462427745664,0.1242937853107344,0.1216931216931216,0.1524390243902439
6263,3DZ7_O8M,3DZ7.pdb,3DZ7-results_28452.mol2,8.2439,,600,,3DZ7_O8M_3DZ7-results_28452,,[6.221848749616356],,6.221848749616356,0.1059602649006622,0.1376811594202898,0.1328671328671328,0.1756756756756756
6264,2OT7_OGA,2OT7.pdb,2OT7-results_26106.mol2,7.8005,,250000,,2OT7_OGA_2OT7-results_26106,,[3.6020599913279625],,3.6020599913279625,0.1684210526315789,0.0696202531645569,0.1587301587301587,0.1684210526315789
6265,1U9W_IHI,1U9W.pdb,1U9W-results_50156086.mol2,4.2353,,4,,1U9W_IHI_1U9W-results_50156086,,[8.397940008672037],,8.397940008672037,0.2312138728323699,0.1836734693877551,0.2804878048780488,0.2312138728323699
6266,2VD1_D28,2VD1.pdb,2VD1-results_21616.mol2,4.3232,,994,,2VD1_D28_2VD1-results_21616,,[6.002613615602686],,6.002613615602686,0.2481203007518796,0.288235294117647,0.5396825396825397,0.288235294117647
6267,2WMW_ZYW,2WMW.pdb,2WMW-results_33212.mol2,8.5812,,1200;1000,,2WMW_ZYW_2WMW-results_33212,,"[5.920818753952375, 6.0]",,5.9604093769761874,0.1358024691358024,0.1629629629629629,0.15625,0.1629629629629629
6268,2WMW_ZYW,2WMW.pdb,2WMW-results_33213.mol2,8.2775,,390,,2WMW_ZYW_2WMW-results_33213,,[6.4089353929735005],,6.4089353929735005,0.125,0.180327868852459,0.152,0.180327868852459
6269,2WMW_ZYW,2WMW.pdb,2WMW-results_33214.mol2,7.5162,,290,,2WMW_ZYW_2WMW-results_33214,,[6.5376020021010435],,6.537602002101044,0.1483870967741935,0.2030075187969924,0.2344827586206896,0.2030075187969924
6270,2WMW_ZYW,2WMW.pdb,2WMW-results_33215.mol2,7.0581,,890,,2WMW_ZYW_2WMW-results_33215,,[6.050609993355087],,6.050609993355087,0.2119205298013245,0.2276422764227642,0.261437908496732,0.25
6271,2WMW_ZYW,2WMW.pdb,2WMW-results_33216.mol2,7.2603,,700,,2WMW_ZYW_2WMW-results_33216,,[6.154901959985743],,6.154901959985743,0.2119205298013245,0.2276422764227642,0.261437908496732,0.25
6272,2WMW_ZYW,2WMW.pdb,2WMW-results_33217.mol2,7.6505,,860,,2WMW_ZYW_2WMW-results_33217,,[6.0655015487564325],,6.0655015487564325,0.2119205298013245,0.2276422764227642,0.261437908496732,0.25
6273,2VB8_TLM,2VB8.pdb,2VB8-results_50138281.mol2,6.8383,,20000,,2VB8_TLM_2VB8-results_50138281,,[4.698970004336019],,4.698970004336019,0.0841121495327102,0.0943396226415094,0.1153846153846153,0.1111111111111111
6274,3PTA_SAH,3PTA.pdb,3PTA-results_50009672.mol2,11.5885,,800;4000;900;941;2000,,3PTA_SAH_3PTA-results_50009672,,"[6.096910013008056, 5.3979400086720375, 6.045757490560675, 6.026410376572743, 5.698970004336019]",,6.026410376572743,0.1034482758620689,0.0980392156862745,0.1235294117647058,0.1515151515151515
6275,3PTA_SAH,3PTA.pdb,3PTA-results_50294479.mol2,10.2234,,300000,,3PTA_SAH_3PTA-results_50294479,,[3.5228787452803374],,3.5228787452803374,0.1111111111111111,0.1,0.125,0.1533742331288343
6276,3PTA_SAH,3PTA.pdb,3PTA-results_50294485.mol2,11.482,,2500,,3PTA_SAH_3PTA-results_50294485,,[5.6020599913279625],,5.6020599913279625,0.1213872832369942,0.1042944785276073,0.1298701298701298,0.1497005988023952
6277,3PTA_SAH,3PTA.pdb,3PTA-results_50294486.mol2,9.9508,,2900,,3PTA_SAH_3PTA-results_50294486,,[5.5376020021010435],,5.537602002101044,0.1085714285714285,0.1184210526315789,0.16,0.1497005988023952
6278,3PTA_SAH,3PTA.pdb,3PTA-results_50294488.mol2,11.289,,6000,,3PTA_SAH_3PTA-results_50294488,,[5.221848749616356],,5.221848749616356,0.1149425287356321,0.1111111111111111,0.1571428571428571,0.1636363636363636
6279,3PTA_SAH,3PTA.pdb,3PTA-results_50294559.mol2,10.1807,,8000,,3PTA_SAH_3PTA-results_50294559,,[5.096910013008056],,5.096910013008056,0.1111111111111111,0.1125,0.1290322580645161,0.1695906432748538
6280,3PTA_SAH,3PTA.pdb,3PTA-results_50294568.mol2,9.833,,19000,,3PTA_SAH_3PTA-results_50294568,,[4.721246399047171],,4.721246399047171,0.1104651162790697,0.119205298013245,0.1342281879194631,0.1790123456790123
6281,3PTA_SAH,3PTA.pdb,3PTA-results_50294569.mol2,9.9197,,31000,,3PTA_SAH_3PTA-results_50294569,,[4.508638306165727],,4.508638306165727,0.1104651162790697,0.119205298013245,0.1342281879194631,0.1790123456790123
6282,3PTA_SAH,3PTA.pdb,3PTA-results_50294570.mol2,9.526,,94000,,3PTA_SAH_3PTA-results_50294570,,[4.026872146400302],,4.026872146400302,0.1151515151515151,0.1360544217687075,0.1360544217687075,0.1962025316455696
6283,3PTA_SAH,3PTA.pdb,3PTA-results_50294573.mol2,9.4275,,18000,,3PTA_SAH_3PTA-results_50294573,,[4.7447274948966935],,4.7447274948966935,0.0914285714285714,0.1142857142857142,0.1223021582733813,0.1633986928104575
6284,1UY7_PU4,1UY7.pdb,1UY7-results_50165270.mol2,9.314,,10500,,1UY7_PU4_1UY7-results_50165270,,[4.978810700930062],,4.978810700930062,0.2101910828025477,0.2,0.2291666666666666,0.2101910828025477
6285,1UY7_PU4,1UY7.pdb,1UY7-results_50165283.mol2,10.3635,,28700,,1UY7_PU4_1UY7-results_50165283,,[4.542118103266008],,4.542118103266008,0.2360248447204969,0.2068965517241379,0.2123287671232876,0.2360248447204969
6286,1UY7_PU4,1UY7.pdb,1UY7-results_50165297.mol2,9.1355,,14700,,1UY7_PU4_1UY7-results_50165297,,[4.8326826652518236],,4.832682665251824,0.2207792207792207,0.2093023255813953,0.2237762237762237,0.2207792207792207
6287,1TKZ_H16,1TKZ.pdb,1TKZ-results_12078.mol2,8.5388,,710,,1TKZ_H16_1TKZ-results_12078,,[6.1487416512809245],,6.1487416512809245,0.2428571428571428,0.203125,0.2340425531914893,0.2428571428571428
6288,1TKZ_H16,1TKZ.pdb,1TKZ-results_12079.mol2,7.9967,,630,,1TKZ_H16_1TKZ-results_12079,,[6.200659450546418],,6.200659450546418,0.2463768115942029,0.216,0.2262773722627737,0.2463768115942029
6289,1TKZ_H16,1TKZ.pdb,1TKZ-results_12080.mol2,8.9667,,240,,1TKZ_H16_1TKZ-results_12080,,[6.619788758288394],,6.619788758288394,0.2428571428571428,0.203125,0.2340425531914893,0.2428571428571428
6290,1TKZ_H16,1TKZ.pdb,1TKZ-results_12081.mol2,9.5419,,380,,1TKZ_H16_1TKZ-results_12081,,[6.42021640338319],,6.42021640338319,0.2394366197183098,0.2,0.2307692307692307,0.2394366197183098
6291,1QDO_MMA,1QDO.pdb,1QDO-results_50166886.mol2,-0.3327,,350000,,1QDO_MMA_1QDO-results_50166886,,[3.4559319556497243],,3.4559319556497243,0.0476190476190476,0.0719424460431654,0.0817610062893081,0.1779661016949152
6292,2Q2Y_MKR,2Q2Y.pdb,2Q2Y-results_24104.mol2,9.0408,,2.0,,2Q2Y_MKR_2Q2Y-results_24104,,[8.698970004336019],,8.698970004336019,0.2277777777777777,0.2105263157894736,0.2346938775510204,0.2277777777777777
6293,2Q2Y_MKR,2Q2Y.pdb,2Q2Y-results_50220957.mol2,9.6979,,2.0,,2Q2Y_MKR_2Q2Y-results_50220957,,[8.698970004336019],,8.698970004336019,0.2317073170731707,0.2402234636871508,0.2138728323699422,0.2402234636871508
6294,2Q2Y_MKR,2Q2Y.pdb,2Q2Y-results_50220958.mol2,10.3091,,0.5,,2Q2Y_MKR_2Q2Y-results_50220958,,[9.301029995663981],,9.30102999566398,0.2402597402597402,0.2159090909090909,0.2138364779874214,0.2402597402597402
6295,2Q2Y_MKR,2Q2Y.pdb,2Q2Y-results_50220960.mol2,9.0206,,2.0,,2Q2Y_MKR_2Q2Y-results_50220960,,[8.698970004336019],,8.698970004336019,0.23125,0.2471264367816092,0.2074468085106383,0.2471264367816092
6296,2Q2Y_MKR,2Q2Y.pdb,2Q2Y-results_50220961.mol2,9.2289,,5.0,,2Q2Y_MKR_2Q2Y-results_50220961,,[8.301029995663981],,8.301029995663981,0.2402597402597402,0.2228571428571428,0.21875,0.2402597402597402
